Unnamed: 0,system,e_above,e_above_im,hmix,stability,phase,cost,bcc_delta,hcp_delta,decomposition,Tm,T,density,youngs,delta_r,gam_r,chi,lambda_s,vec,hmix_m,omega,tann_s,im_eform,kappa,him_hmix,m1,m2,m3,m4,m6,m7,mvec
92,Al-Re-Ru-Ti,-0.122,-0.038,-0.686,stable,BCC,1022.97,-0.137,-0.022,['Al1Re1Ru1Ti1_SS_BCC'],2235,2012,9.613101635253516,274.0,4.218996183961863,1.1297702022990772,0.2612828926661675,0.6475500320735514,5.5,-32.225,0.799422184032972,-0.2402918469730022,-0.7770984850000016,1.28779198625187,2.077547048240529,unstable,unstable,unstable,unstable,unstable,unstable,BCC
126,Al-Re-Ru-V,-0.111,-0.051,-0.575,stable,BCC,1023.62,-0.141,-0.021,['Al1Re1Ru1V1_SS_BCC'],2296,2066,10.330977046676097,277.0,3.158690276528959,1.0860670718152894,0.2398436991042291,1.1552540702952945,5.75,-21.3,1.242464173373706,-0.2468501479418403,-0.7241278083333332,1.447287102414534,2.378072815969749,stable,unstable,unstable,stable,unstable,unstable,BCC
149,Al-Re-Ru-W,-0.062,-0.049,-0.369,stable,BCC,1030.84,-0.045,-0.013,['Al1Re1Ru1W1_SS_BCC'],2674,2406,13.64653530410959,347.75,3.158690276528959,1.0860670718152894,0.2874347752099596,1.1552540702952945,6.0,-11.75,2.6231017107090024,-0.2874901113225091,-0.7241278083333332,1.9443166158552407,2.8172079208708083,stable,unstable,unstable,stable,unstable,unstable,BCC
283,Ag-Au-Cd-Zn,-0.027,-0.026,-0.129,stable,BCC,9024.32,-0.006,-0.006,['Ag1Au1Cd1Zn1_SS_BCC'],965,868,11.31929570825516,79.75,7.786695366789995,1.20130616448412,0.3556947427219019,0.1901013607092271,11.5,-9.4,1.1832896180040142,-0.1037501710644058,-0.2176173987499998,1.4259842624814452,1.531363048808821,unstable,unstable,unstable,unstable,unstable,unstable,FCC
454,Al-Re-Sc-Ti,-0.087,-0.029,-0.406,stable,BCC,1499.63,-0.143,-0.024,['Al1Re1Sc1Ti1_SS_BCC'],2037,1833,6.876661811235955,180.75,9.10539198855855,1.306114709037579,0.1944704347709439,0.1390254470919469,4.25,-27.675,0.8483889313924957,-0.2190042471069376,-0.4867579683333337,1.3054200153012985,1.727644389364153,unstable,unstable,unstable,unstable,unstable,unstable,BCC
478,Al-Re-Sc-V,-0.057,-0.002,-0.306,stable,BCC,1500.28,-0.141,-0.007,['Al1Re1Sc1V1_SS_BCC'],2097,1888,7.327784509246088,183.75,9.318991380890637,1.307393338969629,0.1911151485361638,0.1327253179063658,4.5,-21.475,1.125529422315213,-0.225455034945139,-0.4867579683333337,1.4051905920334766,1.9122608649728847,unstable,unstable,unstable,unstable,unstable,unstable,BCC
493,Al-Re-Sc-W,-0.027,-0.019,-0.194,stable,BCC,1507.51,-0.115,-0.01,['Al1Re1Sc1W1_SS_BCC'],2475,2228,10.200425815831986,254.5,9.318991380890637,1.307393338969629,0.371845061820108,0.1327253179063658,4.75,-15.125,1.8861290943596725,-0.2660949983258078,-0.4867579683333337,1.679006473969482,2.0195967819622607,unstable,unstable,unstable,unstable,unstable,unstable,BCC
554,Al-Re-Sc-Zr,-0.087,-0.032,-0.361,stable,BCC,1499.16,-0.121,-0.007,['Al1Re1Sc1Zr1_SS_BCC'],2084,1875,7.29675126566416,168.75,9.952628819356171,1.3023533577945223,0.2294558781116752,0.116363286684467,4.25,-34.575,0.694747704010623,-0.224057364246862,-0.5397228399999996,1.2501091734438243,1.4474869018742147,unstable,unstable,unstable,unstable,unstable,unstable,BCC
631,Al-Re-Si-V,-0.098,-0.028,-0.47,stable,BCC,870.94,-0.121,-0.012,['Al1Re1Si1V1_SS_BCC'],2066,1859,7.446879169215086,177.0,8.10430967512123,1.2428803741554586,0.1401784576887618,0.1754928953625154,4.75,-25.7,0.926592516178511,-0.2221221278954016,-0.5843677937500011,1.333573305824264,1.6423521434382864,unstable,unstable,unstable,unstable,unstable,unstable,BCC
649,Al-Cu-Nb-Ta,-0.001,-0.001,-0.067,stable,BCC,63.59,-0.038,-0.034,['Al1Cu1Nb1Ta1_SS_BCC'],2083,1875,9.393704526939931,122.75,6.030226891555269,1.1717698550811348,0.1492271758092338,0.316974472802112,6.0,-10.125,2.3712963478223963,-0.2239498511162253,-0.4305110899999995,1.8536666852160628,2.2425151982249374,stable,stable,stable,unstable,unstable,unstable,BCC
700,Al-Cu-Nb-Ti,-0.025,-0.006,-0.168,stable,BCC,3.5,-0.017,-0.01,['Al1Cu1Nb1Ti1_SS_BCC'],1746,1571,5.995358180404355,105.25,5.427596131284047,1.172472477669066,0.1397095200764786,0.3912699959856513,5.75,-14.9,1.35067096891394,-0.1877179260916608,-0.4313018758333342,1.4862415488090184,1.9625336833230167,stable,unstable,unstable,unstable,unstable,unstable,BCC
796,Ag-Cd-Mg-Sn,-0.022,-0.022,-0.078,stable,FCC,88.78,0.005,0.006,['Ag1Cd1Mg1Sn1_SS_FCC'],814,733,6.782938760268857,57.0,3.6656852090160577,1.1118237788604963,0.2601321779403693,0.8577905551248374,7.25,-7.475,1.255176507684616,-0.0875156883382657,-0.2528593350000001,1.4518635427664617,2.1922516206264397,stable,stable,stable,unstable,unstable,unstable,IM
862,Al-Re-Ta-Ti,-0.099,-0.09,-0.409,stable,BCC,931.04,-0.152,-0.011,['Al1Re1Ta1Ti1_SS_BCC'],2406,2165,10.95423590086741,208.75,5.427596131284047,1.172472477669066,0.1565846416478959,0.3912699959856513,4.75,-26.325,1.0534619101260545,-0.2586765923118762,-0.4313018758333342,1.3792462876453797,1.7311831018388697,unstable,unstable,unstable,unstable,unstable,unstable,BCC
888,Al-Re-Ta-V,-0.092,-0.092,-0.335,stable,BCC,931.69,-0.165,-0.011,['Al1Re1Ta1V1_SS_BCC'],2466,2220,11.703337328424928,211.75,5.237828008789241,1.1731820361686651,0.1471393896956215,0.420135255768617,5.0,-20.625,1.3781316582788006,-0.2651273801500776,-0.4246106550000004,1.4961273969803683,2.124958827955355,stable,unstable,unstable,unstable,unstable,unstable,BCC
891,Al-Hf-In-Pd,-0.016,-0.012,-0.523,stable,BCC,2631.35,-0.043,-0.007,['Al1Hf1In1Pd1_SS_BCC'],1424,1282,8.934454325795645,70.0,8.652064670492349,1.2569495312382069,0.324990384473141,0.1539756621784361,5.0,-51.65,0.3177834369586954,-0.1530986980266466,-0.9083967462500002,1.1144020373051304,1.3349505812492934,unstable,unstable,unstable,unstable,unstable,unstable,BCC
915,Al-Re-Ta-W,-0.091,-0.091,-0.249,stable,BCC,938.92,-0.154,0.002,['Al1Re1Ta1W1_SS_BCC'],2844,2560,14.7518228330781,282.5,5.237828008789241,1.1731820361686651,0.332593971683192,0.420135255768617,5.25,-16.400000000000002,1.9988368085348236,-0.3057673435307464,-0.4246106550000004,1.7195812510725363,1.967438894346703,stable,unstable,unstable,unstable,unstable,unstable,BCC
967,Al-Re-Ta-Zr,-0.092,-0.018,-0.332,stable,BCC,930.58,-0.137,-0.001,['Al1Re1Ta1Zr1_SS_BCC'],2453,2207,11.09902626572147,196.75,7.985957062499249,1.2601128749967874,0.2074246851269153,0.1807330812195312,4.75,-32.050000000000004,0.8821879243041607,-0.2637297094518007,-0.5397228399999996,1.317587652749498,1.4444826452841977,unstable,unstable,unstable,unstable,unstable,unstable,BCC
1021,As-Bi-Pb-Pd,-0.05,-0.007,-0.295,stable,HCP,2457.39,-0.005,-0.05,['As1Bi1Pb1Pd1_SS_HCP'],1016,914,9.782612966601178,44.25,16.18601704559515,1.609780535768789,0.11008519428152,0.0439958393467355,6.0,-15.575,0.7518950868044837,-0.109233340726877,-0.3671179100000004,1.270682231249614,1.5708689794993576,unstable,unstable,unstable,unstable,unstable,unstable,BCC
1022,Ag-Cd-Mg-Zn,-0.018,-0.009,-0.068,stable,HCP,84.82,-0.005,-0.007,['Ag1Cd1Mg1Zn1_SS_HCP'],861,775,6.676571182425158,71.5,6.236095644623236,1.1990232560628309,0.2210769096943414,0.2963917148279484,9.25,-6.175,1.6071550744651784,-0.0925688054781901,-0.2528593350000001,1.578575826807464,2.5326636076788938,stable,stable,unstable,unstable,unstable,unstable,FCC
1067,As-Bi-Pb-Sb,-0.04,-0.024,-0.203,stable,HCP,7.64,-0.018,-0.073,['As1Bi1Pb1Sb1_SS_HCP'],785,706,8.667260642059116,27.75,15.811388300841896,1.6071226448791756,0.1225765067213127,0.0461053778621253,4.75,4.5,2.0107067567649097,-0.0843978075498016,-0.0513486680000006,1.7238544324353675,-0.0133362004963852,unstable,unstable,unstable,unstable,stable,stable,BCC
1111,Al-Re-Ti-V,-0.095,-0.095,-0.429,stable,BCC,871.6,-0.173,-0.014,['Al1Re1Ti1V1_SS_BCC'],2129,1916,8.249525081967214,194.25,4.073737330411839,1.129238532492062,0.1369306393762914,0.6945532515045715,4.75,-23.625,1.0387126927879875,-0.2288954551255131,-0.4313018758333342,1.3739365694036756,1.8198949822578083,unstable,unstable,unstable,unstable,unstable,unstable,BCC
1133,As-Cr-Ir-Mn,-0.081,-0.011,-0.347,stable,HCP,8073.38,-0.037,-0.121,['As1Cr1Ir1Mn1_SS_HCP'],1882,1694,10.376497780859918,253.25,7.779444576637099,1.231411145714308,0.2951588555337617,0.1904558917863381,6.75,-25.725,0.8432489906367334,-0.2023397118582506,-0.4770906291666665,1.303569636629224,1.3553793652231454,unstable,unstable,unstable,unstable,unstable,unstable,BCC
1135,Al-Re-Ti-W,-0.064,-0.064,-0.331,stable,BCC,878.83,-0.152,-0.017,['Al1Re1Ti1W1_SS_BCC'],2507,2256,11.416359727995896,265.0,4.073737330411839,1.129238532492062,0.3225968846718764,0.6945532515045715,5.0,-18.8,1.5370502965471833,-0.2695354185061819,-0.4313018758333342,1.553338106756986,1.8242714172467132,stable,unstable,unstable,unstable,unstable,unstable,BCC
1147,As-Cr-Ir-Mo,-0.096,-0.019,-0.423,stable,HCP,8076.57,0.001,-0.084,['As1Cr1Ir1Mo1_SS_HCP'],2226,2004,10.900070903361346,286.0,8.514423905742339,1.279067571962044,0.2256102834535696,0.1589941178142989,6.5,-23.2,1.1059328784600324,-0.239324228797272,-0.4770906291666665,1.3981358362456116,1.567683935769483,unstable,unstable,unstable,unstable,unstable,unstable,BCC
1182,As-Cr-Ir-Ni,-0.081,-0.007,-0.34,stable,HCP,8074.64,-0.001,-0.101,['As1Cr1Ir1Ni1_SS_HCP'],1934,1741,10.70637857750071,253.75,7.315376902732014,1.2324264311385589,0.2210627738901329,0.2153863520889537,7.5,-20.75,1.0743108528355467,-0.2079303946513585,-0.4770906291666665,1.386751907020797,1.4895263950029156,unstable,unstable,unstable,unstable,unstable,unstable,IM
1198,Al-Re-Ti-Zn,-0.005,-0.001,-0.323,stable,BCC,870.4,-0.102,-0.007,['Al1Re1Ti1Zn1_SS_BCC'],1757,1581,8.44450436109674,189.25,4.073737330411839,1.129238532492062,0.1357387196049822,0.6945532515045715,6.5,-17.425,1.1622259527080947,-0.1889005705286644,-0.4313018758333342,1.418401342974914,1.8267601117505492,stable,unstable,unstable,unstable,unstable,unstable,BCC
1223,Al-Re-Ti-Zr,-0.095,-0.05,-0.43,stable,BCC,870.49,-0.139,-0.003,['Al1Re1Ti1Zr1_SS_BCC'],2115,1904,8.094658515625,179.25,7.802030664724676,1.2611880815796097,0.2040220576310316,0.1893547868797485,4.5,-35.599999999999994,0.6847814197921003,-0.2273902712965994,-0.5397228399999996,1.246521311125156,1.391858154492034,unstable,unstable,unstable,unstable,unstable,unstable,BCC
1247,Al-Hf-Ir-Mo,-0.087,-0.063,-0.711,stable,BCC,8173.57,-0.118,-0.035,['Al1Hf1Ir1Mo1_SS_BCC'],2269,2042,11.940700014513787,251.25,7.985957062499244,1.2601128749967865,0.3789706453011895,0.1807330812195315,5.5,-41.575,0.6290625518289981,-0.2439472934146497,-0.9519068462499992,1.2264625186584392,1.8534218177828132,unstable,unstable,unstable,unstable,unstable,unstable,BCC
1251,Al-Au-Hf-Nb,-0.069,-0.021,-0.345,stable,BCC,9038.96,-0.042,0.003,['Al1Au1Hf1Nb1_SS_BCC'],1882,1694,11.136341897482014,82.75,7.985957062499244,1.2601128749967865,0.4658527127751861,0.1807330812195315,5.75,-42.45,0.5110148476826848,-0.2023397118582506,-0.5636319133333328,1.1839653451657666,1.1278577747986624,unstable,unstable,unstable,unstable,unstable,stable,BCC
1253,Al-Re-V-W,-0.084,-0.084,-0.265,stable,BCC,879.48,-0.16,-0.003,['Al1Re1V1W1_SS_BCC'],2568,2311,12.22292056207367,268.0,3.268020391639395,1.0857166386925363,0.3025309901481168,1.0792500534559144,5.25,-11.275,2.625246349222569,-0.27609371947502,-0.3533569224999997,1.9450886857201248,2.5878790144851718,stable,stable,stable,stable,unstable,unstable,BCC
1267,As-Bi-Pd-Sb,-0.069,-0.027,-0.402,stable,HCP,2458.57,-0.003,-0.075,['As1Bi1Pd1Sb1_SS_HCP'],1092,982,8.393410916243239,54.0,11.572751247156896,1.420742289033215,0.0785413903620251,0.0860633720093005,6.25,-18.5,0.6803658462897413,-0.1174043386552655,-0.4535462330952384,1.244931704664307,1.4633024471341023,unstable,unstable,unstable,unstable,unstable,unstable,BCC
1271,Al-Hf-Ir-Nb,-0.135,-0.117,-0.77,stable,BCC,8172.45,-0.114,-0.027,['Al1Hf1Ir1Nb1_SS_BCC'],2232,2009,11.465176877775182,195.25,7.985957062499244,1.2601128749967865,0.3263721035873012,0.1807330812195315,5.25,-50.75,0.5069320363953878,-0.2399693075810921,-0.9519068462499992,1.1824955331023397,1.5925738547891224,unstable,unstable,unstable,unstable,unstable,unstable,BCC
1272,As-Cr-Ir-Ru,-0.083,-0.003,-0.317,stable,HCP,8226.02,-0.021,-0.104,['As1Cr1Ir1Ru1_SS_HCP'],2154,1939,11.396927040954706,315.5,7.195494974565278,1.2334524213460525,0.2310844001658269,0.2226231102485476,7.0,-20.475,1.2125883261906956,-0.2315832833914303,-0.4770906291666665,1.4365317974286504,1.6389542076632042,unstable,unstable,unstable,unstable,unstable,unstable,IM
1310,Al-Re-V-Zr,-0.073,-0.023,-0.331,stable,BCC,871.14,-0.145,0.004,['Al1Re1V1Zr1_SS_BCC'],2176,1958,8.625098024271843,182.25,7.925270806437584,1.262273934233439,0.2016649448962312,0.1835115368854332,4.75,-30.175,0.8311955445566256,-0.2339485722654375,-0.5397228399999996,1.2992303960403853,1.4573022410920229,unstable,unstable,unstable,unstable,unstable,unstable,BCC
1317,As-Bi-Pd-Sn,-0.059,-0.002,-0.352,stable,HCP,2460.95,-0.014,-0.049,['As1Bi1Pd1Sn1_SS_HCP'],992,893,8.61160548130604,52.75,11.572751247156896,1.420742289033215,0.102469507659596,0.0860633720093005,6.0,-20.95,0.5457820386542759,-0.1066530255915965,-0.5620409950000003,1.1964815339155392,1.5370471338340672,unstable,unstable,unstable,unstable,unstable,unstable,BCC
1352,Al-Re-W-Zr,-0.041,-0.039,-0.223,stable,BCC,878.36,-0.125,-0.003,['Al1Re1W1Zr1_SS_BCC'],2554,2298,11.52898556316411,253.0,7.925270806437584,1.262273934233439,0.3809855640309747,0.1835115368854332,5.0,-25.7,1.145458512255526,-0.2745885356461063,-0.5397228399999996,1.4123650644119894,1.4235421537233468,unstable,unstable,unstable,unstable,unstable,unstable,BCC
1355,As-Bi-Pd-Te,-0.067,-0.0,-0.395,stable,HCP,2501.36,-0.03,-0.062,['As1Bi1Pd1Te1_SS_HCP'],1046,942,8.184608091024021,51.0,11.501932734057396,1.4226014427917335,0.0712390342438751,0.0871264356808659,6.5,,,-0.1124587346459777,-0.3671179100000004,,,unstable,unstable,unstable,unstable,unstable,unstable,BCC
1401,As-Cr-Ir-V,-0.083,-0.034,-0.509,stable,HCP,8074.66,-0.034,-0.094,['As1Cr1Ir1V1_SS_HCP'],2048,1843,9.996655861696382,235.75,7.315376902732014,1.2324264311385589,0.2727980021920983,0.2153863520889537,6.25,-31.8,0.7423255806732129,-0.2201868915439412,-0.5240322549999998,1.2672372090423565,1.5363884927982066,unstable,unstable,unstable,unstable,unstable,unstable,BCC
1422,Al-Hf-Ir-Re,-0.115,-0.056,-0.81,stable,BCC,9039.77,-0.146,-0.04,['Al1Hf1Ir1Re1_SS_BCC'],2409,2168,14.304153321901032,284.75,7.925270806437584,1.262273934233439,0.3343183363203401,0.1835115368854332,5.75,-44.45,0.6246786010678285,-0.2589991317037863,-0.9519068462499992,1.2248842963844182,1.8105768784974563,unstable,unstable,unstable,unstable,unstable,unstable,BCC
1468,Ag-Au-Cu-Pd,-0.036,-0.036,-0.034,stable,FCC,11475.92,0.041,0.011,['Ag1Au1Cu1Pd1_SS_FCC'],1440,1296,13.134184481327802,103.0,7.233518641434498,1.2036527578264318,0.257524270700841,0.2202887833441837,10.75,-8.225,2.017986143509437,-0.1548189081168336,-0.1185351575000002,1.7264750116633971,1.00888752010408,unstable,unstable,unstable,unstable,stable,stable,FCC
1565,Al-Hf-Ir-Sc,-0.141,-0.09,-0.867,stable,BCC,8799.68,-0.118,-0.045,['Al1Hf1Ir1Sc1_SS_BCC'],1998,1798,9.425989152470189,187.5,9.952628819356171,1.3023533577945223,0.3558352849282938,0.116363286684467,4.75,-57.45,0.4008639902894969,-0.2148112350121067,-1.0482863874999993,1.1443110365042188,1.6343361538112495,unstable,unstable,unstable,unstable,unstable,unstable,BCC
1634,Al-Hf-Ir-Ta,-0.137,-0.119,-0.759,stable,BCC,8231.09,-0.111,-0.032,['Al1Hf1Ir1Ta1_SS_BCC'],2367,2130,13.516384456902596,215.5,7.985957062499244,1.2601128749967865,0.3350652921446804,0.1807330812195315,5.25,-50.975,0.5352203501699394,-0.2544835802170453,-0.9519068462499992,1.192679326061178,1.5644934615802983,unstable,unstable,unstable,unstable,unstable,unstable,BCC
1677,Al-Au-Hf-Ta,-0.036,-0.013,-0.306,stable,BCC,9097.6,-0.04,-0.001,['Al1Au1Hf1Ta1_SS_BCC'],2017,1815,13.1097974741573,103.0,7.985957062499244,1.2601128749967865,0.4764648465521879,0.1807330812195315,5.75,-42.99999999999999,0.5406659717901559,-0.2168539844942038,-0.5636319133333328,1.194639749844456,1.0045934603494804,unstable,unstable,unstable,unstable,unstable,stable,BCC
1690,Al-Hf-Ir-Ti,-0.142,-0.133,-0.869,stable,BCC,8171.0,-0.105,-0.034,['Al1Hf1Ir1Ti1_SS_BCC'],2030,1827,10.459050201877936,198.0,7.802030664724673,1.2611880815796097,0.3309361720936531,0.1893547868797487,5.0,-55.55,0.4212147482453393,-0.2182516551924807,-0.9519068462499992,1.151637309368322,1.5820243418953048,unstable,unstable,unstable,unstable,unstable,unstable,BCC
1700,Ag-Cd-Nb-Pd,-0.004,-0.0,-0.138,stable,FCC,2538.19,0.055,0.029,['Ag1Cd1Nb1Pd1_SS_FCC'],1602,1442,9.83604266291608,89.75,5.270462766947303,1.1545706455974298,0.2328626204439004,0.4149484007591272,9.5,-15.1,1.222861181045112,-0.1722360352799774,-0.4261377833333337,1.4402300251762403,1.363440995421194,stable,unstable,unstable,unstable,unstable,stable,FCC
1718,Al-Hf-Ir-V,-0.091,-0.069,-0.722,stable,BCC,8171.65,-0.098,-0.023,['Al1Hf1Ir1V1_SS_BCC'],2090,1881,11.13778645978153,201.0,7.925270806437584,1.262273934233439,0.3248461174156158,0.1835115368854332,5.25,-47.175,0.5106530987379011,-0.2247024430306821,-0.9519068462499992,1.1838351155456444,1.60847106222905,unstable,unstable,unstable,unstable,unstable,unstable,BCC
1739,Al-Au-Hf-Ti,-0.087,-0.052,-0.449,stable,BCC,9037.51,-0.045,-0.001,['Al1Au1Hf1Ti1_SS_BCC'],1679,1512,10.167195926845787,85.5,7.802030664724673,1.2611880815796097,0.4717719258285724,0.1893547868797487,5.5,-50.025,0.3868612165442699,-0.1805145463390025,-0.5636319133333328,1.1392700379559373,1.1116060621593238,unstable,unstable,unstable,unstable,unstable,stable,BCC
1741,Al-Hf-Ir-W,-0.034,-0.034,-0.649,stable,BCC,8178.88,-0.115,-0.042,['Al1Hf1Ir1W1_SS_BCC'],2468,2222,14.036411745112238,271.75,7.925270806437584,1.262273934233439,0.4305447131251294,0.1835115368854332,5.5,-39.95,0.7120655354425863,-0.265342406411351,-0.9519068462499992,1.2563435927593312,1.8303576396654453,unstable,unstable,unstable,unstable,unstable,unstable,BCC
1746,Ag-Cu-Nb-Pd,-0.003,-0.002,-0.052,stable,FCC,2538.45,0.054,0.018,['Ag1Cu1Nb1Pd1_SS_FCC'],1793,1613,10.082691868370954,109.75,6.451133425472315,1.202081150442966,0.2125294097295713,0.2769615913003384,9.25,-13.05,1.5836579024289406,-0.1927710432315852,-0.4261377833333337,1.5701168448744187,0.9235695353870084,stable,unstable,unstable,unstable,unstable,stable,FCC
1763,As-Cr-Mn-Ni,-0.024,-0.023,-0.292,stable,HCP,1.61,-0.031,-0.091,['As1Cr1Mn1Ni1_SS_HCP'],1629,1466,7.050092174677608,171.25,7.779444576637099,1.231411145714308,0.2429506122651268,0.1904558917863381,7.0,-20.450000000000003,0.918162109259195,-0.1751388898071681,-0.3073628276315794,1.3305383593333102,1.1366305553424765,unstable,unstable,unstable,unstable,unstable,stable,IM
1768,Ag-Au-Cu-Zn,-0.02,-0.02,-0.05,stable,HCP,9024.58,0.007,-0.0,['Ag1Au1Cu1Zn1_SS_HCP'],1156,1040,11.803803238095238,99.75,7.66394162641096,1.204449589917172,0.3274522866006589,0.1962398566404928,11.25,-8.975000000000001,1.4846188526077122,-0.1242851790160136,-0.2176173987499998,1.5344627869387764,1.2742258703587952,unstable,unstable,unstable,unstable,unstable,stable,FCC
1771,Al-Hf-Ir-Y,-0.123,-0.032,-0.791,stable,BCC,8210.3,-0.094,-0.04,['Al1Hf1Ir1Y1_SS_BCC'],1994,1795,9.38646582947531,185.0,14.136641883412368,1.4831900268310252,0.3851217340010818,0.0576765243732824,4.75,-53.74999999999999,0.427600574218967,-0.2143811824895599,-0.9519068462499992,1.153936206718828,1.625969060874105,unstable,unstable,unstable,unstable,unstable,unstable,BCC
1800,As-Cr-Mn-Pd,-0.029,-0.029,-0.324,stable,HCP,2451.76,-0.008,-0.081,['As1Cr1Mn1Pd1_SS_HCP'],1654,1489,7.987690357439734,151.5,8.093695362471385,1.2304063919858077,0.2951588555337617,0.1759534903811578,7.0,-30.275,0.6297134185297713,-0.1778267180730853,-0.3671179100000004,1.2266968306707176,0.9720794819200436,unstable,unstable,unstable,unstable,unstable,stable,IM
1818,As-Cr-Mn-Pt,-0.072,-0.028,-0.393,stable,HCP,9634.21,-0.029,-0.097,['As1Cr1Mn1Pt1_SS_HCP'],1708,1537,10.293275395958492,163.25,7.779444576637099,1.231411145714308,0.3168891762114951,0.1904558917863381,7.0,-32.925000000000004,0.5979345891306762,-0.1836324271274665,-0.5200059275000003,1.2152564520870437,1.221818881794066,unstable,unstable,unstable,unstable,unstable,unstable,IM
1834,Al-Hf-Ir-Zr,-0.141,-0.094,-0.85,stable,BCC,8170.54,-0.11,-0.03,['Al1Hf1Ir1Zr1_SS_BCC'],2077,1869,10.633156559373642,186.0,9.116056881941462,1.2579937565829358,0.3614553914385564,0.1387003450685602,5.0,-63.95,0.3743583652057635,-0.2233047723324052,-0.9519068462499992,1.134769011474075,1.4153742853185485,unstable,unstable,unstable,unstable,unstable,unstable,BCC
1847,As-Cr-Mn-Rh,-0.052,-0.014,-0.344,stable,HCP,2051.6,-0.047,-0.103,['As1Cr1Mn1Rh1_SS_HCP'],1756,1581,7.952003490645072,190.0,7.779444576637099,1.231411145714308,0.3168891762114951,0.1904558917863381,6.75,-25.375000000000004,0.797645749023567,-0.1887930573980277,-0.5087391050000001,1.2871524696484842,1.2914748445975386,unstable,unstable,unstable,unstable,unstable,unstable,BCC
1862,As-Cr-Mn-Ru,-0.044,-0.002,-0.236,stable,HCP,152.99,-0.067,-0.097,['As1Cr1Mn1Ru1_SS_HCP'],1849,1664,7.925090896358543,233.0,7.795574068449956,1.2324264311385589,0.2951588555337617,0.1896685787051982,6.5,-21.025,1.013660447884301,-0.1987917785472398,-0.4028629450000001,1.3649177612383483,1.1122412971400049,unstable,unstable,unstable,unstable,unstable,stable,BCC
1871,Al-Mn-Mo-Nb,-0.055,-0.03,-0.174,stable,BCC,5.57,-0.108,0.003,['Al1Mn1Mo1Nb1_SS_BCC'],2025,1822,7.208891469648562,175.5,5.907602274145945,1.1710740630631935,0.2492990172463582,0.3302699771158409,5.25,-14.625000000000004,1.595955387535107,-0.2177140895392973,-0.4305110899999995,1.5745439395126386,2.4205108665153032,stable,unstable,unstable,unstable,unstable,unstable,BCC
1904,Ag-Hf-Hg-In,-0.008,-0.001,0.007,stable,FCC,274.79,0.002,0.019,['Ag1Hf1Hg1In1_SS_FCC'],1101,991,11.23536594473488,,2.2809896167308006,1.0719889229404491,0.2730727924931372,2.215363406275117,7.5,-14.175,0.8952737394391531,-0.1183719568309957,-0.1516432692857147,1.3222985461980952,0.7426751622129791,unstable,unstable,unstable,stable,unstable,stable,IM
1907,Al-Au-Hf-Zr,-0.091,-0.045,-0.47,stable,BCC,9037.05,-0.048,0.002,['Al1Au1Hf1Zr1_SS_BCC'],1726,1554,10.355823528424583,73.5,9.116056881941462,1.2579937565829358,0.502618145315109,0.1387003450685602,5.5,-60.3,0.3299248847016098,-0.185567663478927,-0.5781718166666666,1.1187729584925796,1.0295215715133323,unstable,unstable,unstable,unstable,unstable,stable,BCC
1909,Al-Mn-Mo-Os,-0.085,-0.067,-0.379,stable,BCC,2755.84,-0.066,-0.022,['Al1Mn1Mo1Os1_SS_BCC'],2164,1947,10.471965394025602,280.5,5.856069741052552,1.1731820361686662,0.301081384346492,0.3361082046148939,6.0,-15.075,1.6545943232775986,-0.2326584146977972,-0.5631842699999995,1.5956539563799357,2.2730788149976027,stable,unstable,unstable,unstable,unstable,unstable,BCC
1973,Al-Hf-Mg-Pd,-0.043,-0.025,-0.55,stable,BCC,2548.8,-0.034,-0.003,['Al1Hf1Mg1Pd1_SS_BCC'],1548,1393,7.308620404347826,78.5,8.039606482378673,1.2579937565829349,0.3654107278118693,0.1783290150881487,4.75,-49.15,0.3630270850995422,-0.1664303262255961,-0.9083967462500002,1.130689750635835,1.4729240816747504,unstable,unstable,unstable,unstable,unstable,unstable,BCC
1984,Al-Mn-Mo-Re,-0.072,-0.056,-0.206,stable,BCC,872.89,-0.084,-0.001,['Al1Mn1Mo1Re1_SS_BCC'],2202,1982,10.229462871593142,265.0,5.427596131284047,1.172472477669066,0.243977457975117,0.3912699959856513,5.75,-9.075,2.796805566181817,-0.2367439136619914,-0.3369727436363635,2.0068500038254538,3.2648315281165217,stable,stable,stable,unstable,unstable,unstable,BCC
2009,Al-Rh-Sc-Ta,-0.065,-0.044,-0.645,stable,BCC,2741.58,-0.067,-0.029,['Al1Rh1Sc1Ta1_SS_BCC'],2069,1862,8.062334706548832,151.25,9.154053480343894,1.3048486285661154,0.3533677263135386,0.1375513013835229,5.0,-44.52499999999999,0.5356093587688788,-0.2224446672873117,-1.0999453199999998,1.1928193691567963,1.8879894843782157,unstable,unstable,unstable,unstable,unstable,unstable,BCC
2061,As-Cr-Mo-Ni,-0.038,-0.017,-0.334,stable,HCP,4.8,0.007,-0.068,['As1Cr1Mo1Ni1_SS_HCP'],1974,1776,7.7884121715076065,204.0,8.514423905742339,1.279067571962044,0.2119404397466421,0.1589941178142989,6.75,-16.900000000000002,1.3463315961514108,-0.2122309198768261,-0.3073628276315794,1.484679374614508,1.2520751571716562,unstable,unstable,unstable,unstable,unstable,stable,BCC
